key,source,Translation
06A15ED8467C352F1A7E37BEEF08F46E,But could you help me out here?,
FFA1511343EC8B1D50F23990E6E1E679,"But it's empty... So someone broke in after the Interloper scared the Burglar off...?",
8F23C7784C09D3BE2D56FFBF3B95BFEA,"But the rudder, and the fuel stock, and...",
AEC2910944175B74E070D4999AF054B4,But we figured out the real problem.,
B27924C5461C26CFB22C928D1CB40F36,"But why aren't erasers all purple?",
44C4CEDD4BD9B05B56CD24A1E74093ED,But why...,
5F1BBAB1404243C71C383D87D7A4C6F1,"But, m-ma'am, that number doesn't exist!",
6FFB0E7C4043BAFE585E78853FED3FD4,Buy Crash DLC,
5F15D36A4A9D48A443D792A2FCD452A3,Buy a rocket of your own and smash it to pieces!,
EF5CA2D14FF263086CDA9EB73C7E4EAF,Buzz off....,
F7F375AE4D56E7E21547409E33B6DBC4,Bye bye!,
01BA2C6349FE7A4A4173109920424CE3,Bye!,
6C37E6C74DAA1C1D0CA42AB63FA0D325,Bye!,
F4DA6C554AD1C6DD7A119A8D1D43EFEF,Cache Achievements,
EEE3E2A14D3E3AD5D8F1AF8DC62084C4,Cache Achievements Descriptions,
D5D3BE434269E0F571BA0F8066B1ED34,Camera,
31B7078C47CD0A6F5DA610A9747E2D35,Camera Horizontal Speed,
CECFDCD24404FF562DD2B299A45DB600,Camera Shake,
F725CED646021C412AA865A019185782,Camera Shake,
53CF3E24482682C04271A5A9BDA373D5,Camera Vertical Speed,
9BBFF5A047364DCD35D8FB99AAA92A5C,Camera X Sensitivity,
6D88746449843CB7910D08BD5347F47A,Camera Y Sensitivity,
EBF9FE9143A435A86E5AA39F4DD0BAB9,Camera view angle,
97F2D61641D163D6DB5D9FA4804DD020,Can I become president now?,
1BECD16E45B1D8C12155DAB29F4D9C3C,Can I interest you in a nice carrot ?,
A108FBD1454C1C0F2F2AFC8CE56925E8,Can shoot a beam. Use the beam to hit the 1st Fire projectile. This creates a 90° attack that is very powerful.,
071973E1473014A83C94F4B1CE63AE8B,Can you believe it? Those red kooks still try to claim Mr. Miracle as one of theirs.,
CCED24AB45D96AEA423EE9B9912C7B9D,Can you connect those antennas with that beam of yours?,
CAE9593845DDBEAB441B8581717E324E,Can you find a way into the other part of town and open this blue gate?,
223E5FB44B824DFDEAF05F92A3FABEA8,Can you find a way to open his throne room door?,
7B8EB2DB4EAFFB73C6CF439171A60D40,Can you find something to put in here?,
F98779AC4A5702856C6B32929D0BD0F7,"Can you get rid of these girls for me without hurting them? Then I'll share a Supraball secret with you. They love my Supra-Rank!",
DC0AEE5642FB2AF68BDF1C84AF8B504E,Can you help us?,
AB315EE24142D7A5741A1BA2E7FC8012,Can you help?,
FC6D3A6B4801423D24B08683652BCE33,Can you make it up here? I found your boots!,
EEB878A849CB7655DF039583C74CD048,Can you put in a white crystal?,
33F5D0C14E499544594E8282A40C5A7A,Can you take the trash in the corner out?,
F1FFC5854D2D2C8E9E1144A67256418D,"Can you tell how the king locked this door? I'm short sighted.",
A6A6AD1D42CC4C683F5F42BCE506DA78,"Can't open the gate. Some newfangled security mechanism. That cable leads to it. I just don't care anymore.",
ABDC632545FB5996674FD489E7A1E861,"Can't use the menu? Press F11!",
A78F23994D6BB7BB5E9B95983C67E092,Cancel,
4CB04A3E4B0E842ED5DA30A61ABAAD3D,Cancels non applied settings,
7E97CC7944278E3DBC60EA8A91B77274,Capsule,
165DF8BC4C2387F69DAF3B9E5396D12E,"Careful around Perzival. He took my stuff when I wasn't looking. Probably got yours, too!",
13E4AD7145B39BF2C438D89FF4D73D46,Carry,
1D0BF07A4B68FF49F9DCE7AA8F4E6C90,Carry,
768832F645651E1F0E300798B71CA84C,Carry,
714E9D404A8834D2DB80C692693E53F4,Carry / Use,
D9D2AD1E4B0C8D5C58748C8C50D267A3,Catch him now!,
0B2260F546E407E41BBE6397FC6DAC8D,Catch-Hat,
0FC42AE04F8D546D2C91048FADAEE380,Center on Player,
3319902746B6B35EB3D9C9AFC55A5CE5,Chance of your gun making double damage (first fire). The current % chance is: ,
C13E7DB94A6D8AD47A662EB7ED797D28,Charge the filaments. Don’t retract the stabilisers!,
3E1C8C8846D6C96BECDDB5A291337B52,"Charge the filaments. Don’t retract the stabilisers! This must be the rocket's final, perfect form.",
85CD5D5644840EDDF1959D907993A7D1,"Charge the filaments. Don’t retract the stabilisers! This must be the rocket's final, perfect form.",
178339B2469676034DCC81B0B13D8800,Check Controller Logged In,
88ECCAD542A2E746977C85A9345A46E0,"Check out my new rockin' body!",
9C875DDA4307A7EC754587AB691E6493,Chest Detector,
A65CB48A460A54837A2CCCADC56BBD53,Chest Detector,
87D56D43431D14AE74975DB76C85726C,Chest Detector Radius x2,
9530453642B7817056B513A22ED7AB58,Chest Detector Radius x2,
E7410D944F4D260C05911C99E2AB97D8,Chests left:  ,
1569791A4370B4A9DB9A9E8AD864BDD8,Chests: ,
1DA6BE4D4BB5466E975C3AA4369F9D8B,Cinematic Camera Control,
7688333D4FAA312EABCE6383D9B8E1D9,Clamp ,
EF24837C4AEE6E02B9BD53BBF9017FB4,Clear Drawing,
FD08660C419B4C0DFED308BCF6FA8D29,Clear Log,
382D86F948D5E22725B454B4026ADA88,Clear Steam Download Cache.,
C259A376472CA427DD276199B594C4F9,Clear Well Debris,
8CD8B15841C2955E80C269BBDA2DB5EA,Click again to delete,
9FAA505746EDAC273800EFB81793CDBD,Click again to delete,
D007E9F5413BDBE3F4BC17A79A720049,Click again to delete,
35C2FB874C30C63F1D8161A0FEF0E0B0,Click to attach to suitable material,
0BD2B54D4F44D83BFAF4469F006EAC73,Click to contract beam,
60A1BD9C4FD4488C5047E583A7E8CE52,Click to contract beam,
E9F9EF744AADC31E5DA3CE96FE045755,Close,
B26FAD944272C6E98C720AB47B20DA83,Coin Magnet,
DE46374D40C90C39F5EF01892951C3D1,Coin Magnet,
B937E76C496891FFB2D58EA5AD2F4AD3,Combo Damage +25,
BF9F168041ED46121ABB4E9906284FA4,Combo Damage +25,
499B2628464A2CC16C8ABE970BFFAACC,"Come get your stuff out of Perzival's house!",
529209464D0B5225590D4682869A43A4,Come here for a moment!,
8CEC3F2C48DBA020DDD1B4AC5CDE05CC,Come on!,
93AB9BE347BFE394505C50896A3B9323,Come on!,
4EED99794B97516D286EC98FCBC34A6F,"Come on, I'm running out of coins!",
5EA7628A4469A6DA2FDC6FB8930C6550,Come over here!,
AD2DD6544895B5428BBFF79C807A8832,Come to the front door please.,
C373EF6A49F25E64F1F332A9C92389CA,Coming!,
F68CFAB9409E224C462F38B345478DD8,Coming...,
A6645E8643A5B833B8F7519C887580C8,"Congrats, you're awesome, but you're here too early. Letting you through now would break the game. First get the blue and purple MacGuffins.",
D353C25E48186841806668A71C85A3FD,"Congrats, you're awesome. But you're here too early. Letting you through would break the game at this point, sorry! You're missing abilities.",
E36AFA90479DE8EA7495EFB8968BE0FA,"Congrats, you're awesome. But you're here too early. Letting you through would break the game at this point, sorry! You're missing abilities.",
191059324D7C8FFD9B692E83DACAE46B,Connect Beam to Cube,
DA9D054C4024C801AEDFEB9B05509A8C,Connect Beam to Cube,
72426D324FE32783DD65C9982F9F1A2A,Connect beam,
B936EE0C4AD80D15EEB6B9A2A3711DB8,Connect things with a magical beam and have it contract.,
83F174B74B4B0BD4FB777AB98B3516C1,Connect to Epic Games,
DD07EC0C4179CA58FF94689F5B08C4A3,Connect to Xbox Live,
CC30B27B49AF59C43B2909BBE6B9C53A,Connect two wooden objects.,
2B76E8314CA7E2D8B76C0CAEFDCCDBE0,Constant,
95C4F823447F0E60E8AC3CAB9A3E0649,Continue,
D65D677D4EB2E6DCDF2C16B5E50C6DB4,Contract beam,
6BCB799C4CED12D941880A98F4FAC40D,Could you water my plants?,
494F37F4450B5245F71498ACAE10BBFB,Crash is available on the Epic Games Store,
4CE59B1943790FF4B9621FAF0E50270B,Create Array of <cf>Hidden Actors,
41BC9D724BFABB213C945FB59F2171EA,CreatePlayerMapImage,
7BD03B584A843BF192EC9A9300DBF940,Critical Damage Chance +5,
D5D58C104E1A4F86A60C45934645E198,Crosshair,
D7A4E8B84EA85AAC1918C4AE3A0B196D,Crosshair Scale,
4A9C5F6047222F8F8315F1A0A09A9AA8,Crouch,
DDE9733D4D757BE95EB1108021F2B3FE,Crouch,
01AD7719462FA411053AC0B93CDFCBB5,Cubes Spawned:  ,
B4A36F824C52C09BE530F3A951A90789_ItemText2,Custom Resolution,
08C896A14518A0069EF5129414799285,D - Next<cf>A - Previous<cf>Spacebar - Shoot,
6E5B76A442DDAF1DB56817B964D850D9,DLSS,
CD5A042F47CC7FE75C8414BB446BCA9E,DLSS Driver Out Of Date,
B17D61A243B928A5DFB9AF87AEC208B5,DLSS Info,
40C7E4F54A45E99D2078E4B49DB2BB6F,DLSS Maximum Screenpercentage,
325E99D54B21422529CCEA8840E807A1,DLSS Minimum Driver Version Major,
DA45475B458D92027797778BE78E9862,DLSS Minimum Driver Version Minor,
47C86F3F4F035E5E42353AAB5FA91C48,DLSS Minimum Screenpercentage,
A0C75F3044A26198138BA991EF313E96,DLSS Mode,
CA260F0E42B7F74D88D854BA3726D4B2,DLSS Sharpness,
79A57672433FCCDE03A776B883344DB1,Dad!,
C23DA4DB468D58508C8CDB9D2B38DBDA,Dad?? What does this mean?,
24E9E37548158CA0ADF3BBAFA286EDA5,Dad???,
0CE40D894C1CBD8418C9B2905039BAD6,Damage x2,
69056B4F47F7D31D13238E8196053458,Damage x2,
A6D4CDE44310AA15C9FF389E4A612C0E,"Damn! It's red! Help!",
66845D8A4BA42189959DCA8208B4C88A,"Damn, I can't reach!",
4140C7774920F64ECDC3ED86423B2DCB,"Damn, the burglar took all the coins out of the vault?",
AEDF096944DF5C3ED9D1019997B29DBF,"Damn, this level is hard...",
10572D7D4C9BAB0EDDBD33941CDCDF79,"Damn, this puzzle is hard!",
F035F8D44F0DBF89BDF1A391623BC6B3,"Damn, where did that one come from?",
70A278F84A9D20B5F0344988640476AE,Damn. 2 gold nuggets! Be my guest!,
6A9CC9C44DE9E73E529B4C8A876FB90A,Damn... he stole your tools!,
11466DD241BFCDFECFF299BA69A7B346,Dead!,
278BC4694FBE5629C45D57B5782856AB,Death Counter: ,
68EC59D24885B23F602B4C8488BE6CF3,Debug Profiling,
3816634F43D825B8C01449A7AB957756,Default Binding,
D319DD4A4548BA7CD667D38EB2D8FAC5,Defeated Demon Bombs:  ,
D5C0691D402AFF10134A239DB7965C15,Defeated Demon Bosses:  ,
CDEFEE1C473B230492F194811799E59D,Defeated Demon Grunts: ,
94E062664B03803CEE332084C9D3DD16,Defeated Demon Meatbag: ,
40F2816240B9352CD94EBB90459A37BD,Defeated Rattle Hag: ,
E6AFB94E4FE32EF878EA158F70957EAE,Defeated Skeleton Archers: ,
61FE39984F71477B0563C199D4E0C72C,Defeated Skeleton Grunts: ,
3C1BFE6146DE6D08A7833F85B1B4B4A6,Defeated Skeleton Mages: ,
85A6F6434C26CFC53F725EB929118B0B,Defeated Skeleton Warriors: ,
98D363724D818EC1E4A395B6E0CAE0D4,Definitely!,
AF3BE2CB43DB46A670EB389A241DDC9B,Delete,
F6B134C44E48E5A791A8579A6A006212,Delete,
5A79F5F74F847C1F9EE764AC89C43FFE,Delete Slot,
040648E94CC84878518A8C9ECD5AD7CC,Deliver the new music USB stick to the workshop!,
7FA141CB4A2A521614FEC1AC58382AE8,Density of foliage without collisions,
36558FAE489ADB4DEC05DA988E98F1C8,Depth of Field,
0935FCD14D9DEF19E3E7A39450D416E9,Destroy Stone Graves,
D832A161437C949958F80AB1CB5E2482,Destroy Wooden Graves,
C3341A684DFA91BDF79F51AEC157F8E0,Destroy the sea of skulls!,
2DA0AF46457DD5CC7C392A9CA03DFB36,Destroyed Spawn Points: ,
D293A2F7472F57B0B2695392A566CBA9,Detector,
AD93C117489A6BE449CFF691E7362427,Detects chests now in a radius of up to 100m,
32FBED644C749225B768C38BC5625739,Did his rank change? What is the new rank?,
623205124377E762A1E9EFAEA1EF6229,Did the burglar steal from that green house? Taken all their money?,
1440D48F45B2BD395FAC719D34933375,Did you make that noise? What happened?,
37B0188643550FF5941BF8BAA22B7406,Discover the secrets of the wheelie temple!,
511C1EBF4F1C29EC80006E9D8AC6CD84,Display FPS,
B609E0484CB891C3650C9889EB6EEDAC,Do I know you?,
EE18314C4DDF6373B34A89A8232CFA81,Do something to stop him!,
EA69324945D60272EA546D913538E4A9,Do you actually trust numbers?,
D7F9A1724E36C8E0EC9361B4F0BED7C7,Do you even have jars or pots at home?,
8FF6E99B48AAC8A6C09570AD18AEA23F,Do you have a pickaxe to break those bricks?,
96BF9BDD4A8A3B0F6D05AA846A49928B,Do you have a pickaxe to break those bricks?,
D47446CB437B616DD19109B9E02CB59A,Do you have any more food?,
0B91DB1D4471AA840BBE80BD5B5F3085,"Do you know ""The teleported Man""? I'll show you the ultimate version... if someone wants to assist!",
B274BD304464258E9465E6922834520B,Do you want to assist me in this trick sir? Step into one of those boxes!,
3162EE8B4AF07F66ACB97894101BC17A,DoF,
FFC0406A4217CF8EAC5468B3B00B26E0,Does it even make sense to just keep on hitting lol blocks?,
D8EC79834D8327F79545CFAF10167C96,"Does it make sense, boss?",
F4FE12FE41C62BD0C3CA0B9B4BEF07D5,Does that mean the hellholes will all open now?,
85EACE6449FC3C7A4A3B78B20A2040DF,"Don't be eyeing up the gear in my house. If you insist on bowing to the laws of capitalism, my property is mine - and mine alone!",
152B507D406C1FB5AC1A178912D54AD7,"Don't be square, round-head. ",
FCDE0BDF4547C8305E32ED81EB4CE690,"Don't doubt your chest detector!",
68D96C3C4CF2A094E2B57CA4C35623A0,"Don't even think about using that sword on any villagers!",
BB15D80B4AFC54697C5AAFBDEE8986AB,"Don't steal my nuggets!",
ACE0F0844372B66D9CC29DB33659752A,"Don't worry about them! Please go back to the volcano and solve the water problem, ok?",
2865E00B4DF98A13D4511098CB6487B8,"Don't you even think about hitting someone with that sword of yours!",
9CBA26E0464DFC12F1A752B03584ECB1,Door Knocker,
A5BB96AB4C503EFA19049AB50F76AD6E,Door Knocker,
177CB8514A22D91EA0351BB92BD2FA7C,Double Healing Drops,
A89D939B4351B11D3C4E23A9805F962A,Double Health,
CAACD93B44B32D6A147421BBECC14FFF,Double Jump,
EAF6413D494F26E4FDB93E92CEFEC5F4,Double Jump,
DC61C12649ABDF719875E190F5E38045,Doubles the damage of your Altfire gun mode,
E1A78AC24C5C9ABDFEB79B9430C8A211,"Dunno, just some junk.",
CD9273524EC6A2EC4890FDBCA6CB0AA6,EOS Unlock,
6C673F8440304608E179C69E701A88ED,EQ,
4AB913EE4EDF3F1674FA898F248608C8,"Easy peasy. When you find it, bring it back here!",
063FA6A24866FC5FE61654ADA7093A70,Editor only notification,
C3A799CB403C4C2C78F9E58874C0CB20,Effect Name,
86E646FC462D91764BC9D9B26A39DB43,Effect Quality,
1F8FA3DC4B68BBC4F0B923816404D3BC,Elastic Beam,
B8B2A9A243D801D9B443BBB3F5DF566E,Elastic Beam,
19C9F3194CA17CB44C33BBAFF5EF30FC,Electric Arcs,
6F07165F422639803B517A9155C92220,Electric Arcs,
1585978F43241A416D09A7B864303565,Electric Aura,
AA1524FA478DE38DA2D05C9A20BFA3A9,Electric Aura,
8D459C984E9B559FCD8EDCB68437B7CC,Electric Discharge between 2 points,
D669C3F44BC0977FEA0651A0418B2BC0,Electric Discharge between 2 points,
AD3E01F84BA4BAADD4F293B661D4021F,Electricity : Material Function,
D7F413E74C33DAA50C4652B82342D611,Electricity : Material Function,
8E260A7241184CFA9450109F61F2D2C1,Eliminate Beam,
098BD2AE4F379CC50A4BEC8F5DDB3EB2,"Emil will backstab you in a heartbeat, pal. Like that time he undersold me at auction... I needed that macguffin for my collection!",
89DC7A834E6613E8F646CBB31F2F6442,Empty handed?,
DFAD431441A6E88E8193938D57C489A7,Enable Audio Equalizer,
B88B3BA545D0E9FC56D999A0B857681A,Enables/disables force feedback,
5DA60CBD4BE361E728C15DBB5AF930C2,Enemies are now more likely to drop health (Only has an effect if you have the loot upgrade).,
62B06035449AEE4C9DA6F98BC671B9C7,Enemies now drop coins or health when killed. You get more coins if your health is full.,
1D21FEB14FD41470B837F58D590C237C,Enemy Health,
D82192584519F5842A1CD0A7321A19D0,Enemy Health,
7D0338FC4E75EDA5691417B5BA53A98D,Ensure Steam is running.,
E02C551E4D794BB5FA56C98EA6ADDE95,Ensure correct user is logged into Epic Games Account.,
9F9E99384D0C59DDF8937CBC36F20822,Ensure user is logged into Steam.,
E9459339466E3D91269CE18AB912DB64,Enter Binding(s),
422985514C4FE33CA97F339F6D9E04F0,Epic Games Details,
2031FD0F441BA0F6ED917A944F845EB1,Epic Games:,
25F0DFB7461EF3867A24C792FE820126,Escort your coward cousin to Blue Ville!,
7EAEF1C54ABAB34E0C1133A03B18E7AB,"Even if blue people are cool, I still don't know why the blue side of the eraser exists.",
3FAEDC2B44A9463FD70C66A94506DA31,Eventually opens closed doors.,
3A18B95947430563A744F2AE287CD88A,"Every time your gun hits, you'll deal 1 extra damage!",
18250D9349FFD139FED9889F6E06B3FB,Exit,
A99062714348C299854B3F8F1033C5C0,Exit Demo,
5FF7AF94419F50C32F6A19B83BDC4EF4,Exit to Main Menu,
A230B8134CDDF28082E0ECB241F64790,Explode Projectile,
309010344B8C855F0FAB499868915D8B,Explosion,
6BE4DA23447068F9EB85C8AEA2DB2D86,Explosion,
7B89C54740686FCB5ED36095BA631D12,Explosion,
DF98703A41ACB74751567684091BE52A,Explosion,
E3CB285B4EBA17425E4E46AA3E90E393,Ez!,
C6698CF54B8A39A14A7314BD56112A71,FPS,
4069ADE24A941989711EF2B93467FBD7,Fail!,
8A04956741468399E15679AAFF3B1BB4,Fanny...,
F0B349BE45FEB984A2AA64AA75540AF7,Fanny??!,
880501CD46A4DF481F78CA8F2C494890,Faster Attack,
2FB1A114427D63BBFE187293BE261B20,Fell from the sky. You loot his magic sticky thing and store it at home in your cupboard.,
4CF420BA4308ADDA7FC66EA43B907D5C,Field of View,
E07BB5674D2F1F96D4D0C59DB4BC97A0,Finally a non-NPC!,
3DCD06344D749E4B0EE0469179BABF20,Finally back home....,
02E1878A4CAFDA4237FBF8BAFBA032F0,Finally back! I was stuck over there for days!,
3BB977144B6CB143D05259A328B26CEF,"Finally you're here!",
9262A41C4C5B233FF7500DAC08FAB565,Finally!,
D56F9AF64E3F3056601AD58CF35F3F44,"Finally, folk who understand the truth when they see it!",
F02704264B66A3930D3A928E622BAA04,Find 85 Scrap and 35 Bones to complete the rocket!,
291F16B846DAF091E665468173DD5DD6,Find Hildegard in the infirmary!,
26BC04B04BD73A568D3604B923CB773C,Find help in the nearby town!,
134F433A46A145B4963DABA287FBBFD3,Find more doors to knock!,
3022152E4F9A61047E0E22A76BE10FE7,Find out why Red Town is out of water!,
3708348449AB3C2E5D69379E7A4A1F83,Find some more coins!,
BAB2424E422A8419947236AD0BCBAA21,Find the MacGuffin between the chapel and the locker room!,
EC29C49A4B4A20576AA0E1833CCF431F,Find the last few morsels of Scrap and Bones to complete the rocket!,
F699FD8A4353EA331A6AEE9F1EF73F7E,Find the source of the water problem at the volcano!,
2A860FED44CECB374DC3EDBB2F460474,Find your blue cousin near the volcano!,
9B4886364CF5A69C64D9D9AD2E4B8262,Finders keepers...,
3D23B13145AD89316DF8CBB25719D89A,Fire Gun,
64884E9E4FE32FC6FB0ECCAC941F611D,Fire Redistributor,
F7279DEE411B8C689FF0099274E4195E,Fire Redistributor,
BA9AE9D840B8F882ACD77F924418085F,Fire projectile,
9F913BFA4BA617FEFADFF5A79EB2E915,"First kill those monsters and pick up their bones, so they don't respawn!",
8612A5A44EBDC041EF4C16A6D3050031,"Firstly, your landing technique needs work. ",
C524844D4D17FBFC08C4148D9647A909,Fixed Screen Percentage,
186D54C4429417F3D009BBBC2EC54B36,Flame goes woosh,
2295B11141F569FFDD29FF8BB3412489,Flame goes woosh,
D55B2F59490C6181EC6551B42F1E2543,"Flies don't eat purple things!",
7149A6494BA4C9484C154F84E2E82A0D,Float Buckle,
9F3C2FC54F1269642F5C5D8788D340EB,Float down,
0529D7414C8A06587C5A6180022CB5BC,Float near metal objects,
53740C304147A6DB21D3A8B8E14741E7,Float up,
F00B61C946EA342A5B45D0AE427D4B9E,"Folk say there are a couple of areas behind that big cliff. Yeah, right. Idiots.",
BC56F1484311EFA8F99437A0A29E307F,For Allegorithmic documentation<cf>https://support.allegorithmic.com/documentation/integrations/unreal-engine-149291271.html,
AF93179B4B1642A2A19C6BB9C9488241,"For more health, mix some green leaves and water in this juicer. Yummie!",
6310E342495B557FA9CDD7B4F16C6F8F,"For some reason they stop clapping when you're not looking at them.",
1F9FC58B4C0BE7C1862EAEBB237B6F3E,For some strange reason those flies can cope with lava much better than with water.,
356F77B64E1CEF13D032EC94D1E1F17C,Force Beam,
5177BDBB4AC3483C5FAC5A827B03DCC0,Force Beam,
8339F3B24DEBB14FFD8B34A47213C8AA,Force Beam Gold Module,
85D9FAB648C7DF1F5CF8ADBF52451901,Force Beam Gold Module,
6676C08146D8B3404DCE6F97B106B0BF,Force Beam/Cube Compatibility,
F8F8668341F2E815627C7BA1B55B10F1,Force Beam/Cube Compatibility,
73BB805B421FFF82BD1B09A87A041855,Force Cube,
AB56201B4CCBF2BC2D4156A7BA0A5C03,Force Cube,
EFB25833407252098417179FA47CDD08,Force Cube,
185DEBF54F6E51BBC01FE1B13D4BE992,Force Cube Stomp,
70421B62439E67340D896BAFECF87C5B,Force Cube Stomp,
928CA8AE48287F0F9CBAFEAFE8268EC4,Force Cube Stomp Jump,
ABD6F21540F0B8B2C4DFB2AB29296035,Force Cube Stomp Jump,
53FC842C4FF4D39DC87AE1A78805D1AE,Force Cube Stomp Jump Yey,
2ECA3F4D4E2454AD0EC1A7A8E3D32D17,Force Cube Telefrag,
6C3FB7D94BF0D6FE6B5CDF9A2780C688,Force Cube Telefrag,
8A75FD0A4B812A63B4ACF3B576C0AEBD,Force Cube is not bright enough to attract flies.,
BAAA2E1D46E59ACF761452BD184729B2,Forward,
53F79D4C4FA9A8354F51FA87482FAF54,Found,
5E4E999A4B446F9C72B9018D739AB40C,Found him,
9F2EDB984159A346A5CF628EBDCEC96A,Found him: ,
DFC8937F44BBB3F3721744BFDDC78459,Fruitlessly frolicking for a flange...,
70BB95E0415289056F49A39241E00CF0,Fuel that comes from fossils.,
7DCB2B1D495E531B416C3E8617A6E68A,Full!,
1CA8440C4D25EB27B49427BAEC157D92,Fun fact: at this point 90% of all players have forgotten that they can simply block a door with their force cube.,
C091054F41921B7FFA1D6EA1BD8C8438,Game,
DFAE1CF94A51926C1071F69E45849EB0,Game Speed,
B719778545CCD358E83AD5B231102641,Gamepad Rumble,
0161E9D7467233BCE73BC093469B6AEE,Gamma,
C1FD4EA64BDD8EECC2B559AC5D43485A,"Gate mechanism is broken, mate. Find another hole to crawl through.",
6DB2B2964C6BDDDBE1FDBA9DBDCD430C,Get 100000 Scrap to finish the rocket!,
A68432EF4800FC38C7AF8D8790BFFB88,Get 179 Scrap to finish the rocket!,
677D47D04247A4A031B2808102F4E02A,Get 2 green moons hidden near the red crystal and use them!,
A5C142E3476E854B25CA1AAC85085A9E,Get 47 Scrap to finish the rocket!,
45C4CCBC4ACD5247EB8EEA96AE322FC4,Get 76 Scrap to finish the rocket!,
71849E7B41F9E93E3A3306A12A157433,Get Cached Achievement Description,
91D189FF46A55C739204BEBE6B7FFB40,Get Cached Achievement Progress,
AA8A9FBF41E6322BCA9B02BDF8FBA7BF,Get back into Orangeburg!,
4A0CBECE4F5161001603F2884AF777FF,Get enough scrap so we can prepare the launch!,
7428EFEC44BCA4B1EDD279A3A31D95A5,Get fit and back to Orangeburg!,
D68AEEC04EBEE52FD4D27EA5349FFAC1,Get frequent visits from Non-NPCs? This button restores all your pots and jars instantly! Feel free to try!,
F9A1D50144C18CAAB4567FB61E5BEBF6,Get inta my face.,
7357D4424ED479604450AE84A3124CBB,"Get into the king's castle!",
35453382461EE9F53F315A84B5FA08F4,Get more coins from enemies. Only has an effect if you have the basic loot upgrade. Keep in mind: you only loot coins if your health is nearly full.,
DCEE33EA487D93C0B20FDEBA7D0D3C35,Get outta my face. ,
92CAC9994387BAC774729782C7C1176E,Get prepared for Rattle Hag!,
8EB9B1E74EF7D6BAB8C548AB7A18EE6D,Get the 2 green moons hidden under the red crystal!,
B0D60A7044A74D652437AEA182123A78,Get the MacGuffin from the Blue Crystal!,
79ACC548411478605B2EBBA091B5436B,Get the MacGuffin from the Purple Crystal!,
3CD786B44CE82C0D9950A7B1A0F008AF,Get the MacGuffin from the Red Crystal tower!,
6AA2AFAE482E4C1D2D5F289091D6F366,Get the full version and continue right where you left!,
2CD79E4340E40F1323B5B5AFF2D54925,"Get the green ""bird""!",
4E22839D42A7AE195C29C692B9CBB9A7,Get to Orangeburg!,
50D46B9B47F999475F0EAABB294DD7C2,Get to the other side of the wall in Orangeburg!,
95F7889E4FD8086C790470B5472E2085,Get to the top of the crystal tower!,
0BB04FD644C59288B82E4DB4D817423D,Get your stuff back!,
A52E1B83483AFD969FA8A3860CA88650,"Get your stuff back, then bring me into the king's castle!",
7CAC8391412558860821F688A217417F,Give me more money!,
878190E24F32D791017C9992BB200C68,Give money!,
ADB97914498B7AC1776A72B39A9E6E2B,Go find the barrel!,
8852FC124A6FA6164723E483BF425E3B,Go find your cousin near the volcano and escort him to his daddy!,
C1AA932D4B2E37A0BCD5498C0538C225,"Go fix the water situation near the volcano ... and if you see your cousin, save him!",
517758E64A8023DF1BD086B6561A6E55,"Go fix the water situation, and if you see your cousin, save him!",
B908B09E41FD82C8594806BE97774BF5,Go get the MacGuffin!,
27536F2545282AF4C1B4A1BEE9B84E1C,Go get the detector from the workshop!,
300966BD4FBA248EF1C2E6A193E5F852,Go get your coins from that door behind these two suspicious golden blocks. You have everything with you that it takes to open it!,
F2A417114281210C9D69B59D9E9CBF6A,Go in here and spawn the Force Cube under yourself. Not in front of you but under your feet!,
7BC417CA472BA9F8CEFEA1BBBE335F1A,Go on!,
4CFF205140FAD372AAA6EDA63B5CF9D8,"Go scare the burglar. He's in the same cave as Racing Rod.",
675FBF8C4690198C8174CEA671F802E4,Go to Blue Ville and talk to their king!,
9CB665AF40CEC2EEE200819358A3207D,Go to Blue Ville and talk to their king!,
88DEBDB240D816AE305408A78B997BD6,Go to Hildegard and Minium!,
C9CC6F6C498B13F11B4FF9BA14723C76,Go to the king of Blue Ville!,
00B984134E22B106FD37EBA55F9D06F4,Go to the workshop!,
0761A09E4625714467FE328E0DF87139,Go to the workshop!,
67108435492BF0CE423012914A23B91B,"Good afternoon, young man. What do you think of my beautiful birds?",
8505FC7549F309EE7349AFACEBC2882C,"Good day, sweetums!",
7C9BFCB14FF2550CE6B044B4FA4B933D,"Good job beating Racing Rod! How did you do it? I didn't watch!",
494996ED41318159C5B72C9557ADBE21,"Good job, honey, I'm so proud of you!",
75E8C55545652770AE15009BEBA9D20B,"Good job, son!",
87E6000244BA285E10017082F3AD3EED,Good jumping soldier!,
95ECE78443C047F6CC15A3AD357BDF0B,Good luck!,
9F12265A48FE8F0BD70639A4FDF65589,Good luck!,
AE3927A245560BED21F941A66307C433,Good luck!,
06C7A807449FA2245F310D9A9A761B1D,"Good luck, son!",
4E00F72F4552DBF93B35BC9677DB9AB3,"Good luck, son!",
7CD5FCFE46031602F5A72CB6C4D61514,"Good luck, son!",
C6ACA5FE4E83E365FB66AEAF292B1000,"Good luck, son!",
DF20E7364D30F6AE8F97AEA37C0F075E,"Good luck, son!",
BEE188F9449BFBEA23127FAD924EC4AD,"Good work on finding my sword, it will keep you safe",
F827584F4935BA30EDCBEFB1842B9FE7,"Good work! You know I never killed a single Skull? Just couldn't find the time...",
